title,authors,journal,year,keywords,abstract,url,pmcid
MetaMiner: A Scalable Peptidogenomics Approach for Discovery of Ribosomal Peptide Natural Products with Blind Modifications from Microbial Communities,Liu Cao; Alexey Gurevich; Kelsey L Alexander; C Benjamin Naman; Tiago Leão; Evgenia Glukhov; Tal Luzzatto-Knaan; Fernando Vargas; Robby Quinn; Amina Bouslimani; Louis Felix Nothias; Nitin K Singh; Jon G Sanders; Rodolfo A S Benitez; Luke R Thompson; Md-Nafiz Hamid; James T Morton; Alla Mikheenko; Alexander Shlemov; Anton Korobeynikov; Iddo Friedberg; Rob Knight; Kasthuri Venkateswaran; William H Gerwick; Lena Gerwick; Pieter C Dorrestein; Pavel A Pevzner; Hosein Mohimani,Cell systems,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6952069/,PMC6952069
Draft Genome Sequences of Sphingomonas Species Associated with the International Space Station,Swati Bijlani; Nitin K Singh; Christopher E Mason; Clay C C Wang; Kasthuri Venkateswaran,Microbiology Resource Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7303416/,PMC7303416
Draft Genome Sequences of Rhodotorula mucilaginosa Strains Isolated from the International Space Station,Robert Daudu; Ceth W Parker; Nitin K Singh; Jason M Wood; Marilyne Debieu; Niamh B O’Hara; Christopher E Mason; Kasthuri Venkateswaran,Microbiology Resource Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7393961/,PMC7393961
Draft Genome Sequences of Enterobacteriales Strains Isolated from the International Space Station,Achintya R Bharadwaj; Robert Daudu; Nitin K Singh; Jason M Wood; Marilyne Debieu; Niamh B O’Hara; Fathi Karouia; Christopher E Mason; Kasthuri Venkateswaran,Microbiology Resource Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7484075/,PMC7484075
Draft Genome Sequences of Klebsiella Species Isolated from the International Space Station,Samuel A Solomon; Achintya R Bharadwaj; Nitin K Singh; Jason M Wood; Marilyne Debieu; Niamh B O’Hara; Christopher E Mason; Kasthuri Venkateswaran,Microbiology Resource Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7561690/,PMC7561690
Draft Genome Sequences of Lactobacillales Isolated from the International Space Station,Achintya R Bharadwaj; Nitin K Singh; Jason M Wood; Marilyne Debieu; Niamh B O’Hara; Fathi Karouia; Christopher E Mason; Kasthuri Venkateswaran,Microbiology Resource Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7516158/,PMC7516158
Draft Genome Sequences of Bacillaceae Strains Isolated from the International Space Station,Robert Daudu; Nitin K Singh; Jason M Wood; Marilyne Debieu; Niamh B O'Hara; Christopher E Mason; Kasthuri Venkateswaran,Microbiology Resource Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7595942/,PMC7595942
Draft Genome Sequences of Aspergillus and Penicillium Species Isolated from the International Space Station and Crew Resupply Vehicle Capsule,Adriana Blachowicz; Nitin Kumar Singh; Jason M Wood; Marilyne Debieu; Niamh B O’Hara; Christopher E Mason; Kasthuri Venkateswaran,Microbiology Resource Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8104057/,PMC8104057
"Methylobacterium ajmalii sp. nov., Isolated From the International Space Station",Swati Bijlani; Nitin K Singh; V V Ramprasad Eedara; Appa Rao Podile; Christopher E Mason; Clay C C Wang; Kasthuri Venkateswaran,Frontiers in Microbiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8005752/,PMC8005752
Assessing the Risk of Transfer of Microorganisms at the International Space Station Due to Cargo Delivery by Commercial Resupply Vehicles,Snehit Mhatre; Jason M Wood; Aleksandra Checinska Sielaff; Maximilian Mora; Stefanie Duller; Nitin Kumar Singh; Fathi Karouia; Christine Moissl-Eichinger; Kasthuri Venkateswaran,Frontiers in Microbiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7677455/,PMC7677455
MHC Diversity Across Time and Space,Maria Cortazar‐Chinarro; Kayla C King; Mette Lillie,Ecology and Evolution,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12034939/,PMC12034939
Effects of Simulated Microgravity on the Proteome and Secretome of the Polyextremotolerant Black Fungus Knufia chersonesos,Donatella Tesei; Abby J Chiang; Markus Kalkum; Jason E Stajich; Ganesh Babu Malli Mohan; Katja Sterflinger; Kasthuri Venkateswaran,Frontiers in Genetics,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8012687/,PMC8012687
Evaluating the lettuce metatranscriptome with MinION sequencing for future spaceflight food production applications,Natasha J Haveman; Christina L M Khodadad; Anirudha R Dixit; Artemis S Louyakis; Gioia D Massa; Kasthuri Venkateswaran; Jamie S Foster,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8211661/,PMC8211661
Draft Genome Sequences of Various Bacterial Phyla Isolated from the International Space Station,Anna C Simpson; Camilla Urbaniak; Nitin K Singh; Jason M Wood; Marilyne Debieu; Niamh B O’Hara; Christopher E Mason; Kasthuri Venkateswaran,Microbiology Resource Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8086211/,PMC8086211
"Genomic Characterization of the Titan-like Cell Producing Naganishia tulchinskyi, the First Novel Eukaryote Isolated from the International Space Station",Swati Bijlani; Ceth Parker; Nitin K Singh; Maria A Sierra; Jonathan Foox; Clay C C Wang; Christopher E Mason; Kasthuri Venkateswaran,Journal of Fungi,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8875396/,PMC8875396
Genomic Characterization of Potential Plant Growth-Promoting Features of Sphingomonas Strains Isolated from the International Space Station,Jonathan Lombardino; Swati Bijlani; Nitin K Singh; Jason M Wood; Richard Barker; Simon Gilroy; Clay C C Wang; Kasthuri Venkateswaran,Microbiology Spectrum,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8754149/,PMC8754149
Molecular Mechanism of Microgravity-Induced Intestinal Flora Dysbiosis on the Abnormalities of Liver and Brain Metabolism,Yi Xiong; Jianguo Guo; Wenchen Yu; Deyong Zeng; Chenchen Song; Li Zhou; Nadtochii Liudmila Anatolyevna; Denis Baranenko; Dan Xiao; Yingyu Zhou; Weihong Lu,International Journal of Molecular Sciences,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11988970/,PMC11988970
Metabolic modeling of the International Space Station microbiome reveals key microbial interactions,Rachita K Kumar; Nitin Kumar Singh; Sanjaay Balakrishnan; Ceth W Parker; Karthik Raman; Kasthuri Venkateswaran,Microbiome,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9258157/,PMC9258157
"Microbial Burden Estimation of Food Items, Built Environments, and the International Space Station Using Film Media",Anna C Simpson; Takeo Suzuki; Daniel R Miller; Kasthuri Venkateswaran,Microorganisms,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9503880/,PMC9503880
"Phylogenomics, phenotypic, and functional traits of five novel (Earth-derived) bacterial species isolated from the International Space Station and their prevalence in metagenomes",Anna C Simpson; Pratyay Sengupta; Flora Zhang; Asif Hameed; Ceth W Parker; Nitin K Singh; Georgios Miliotis; Punchappady D Rekha; Karthik Raman; Christopher E Mason; Kasthuri Venkateswaran,Scientific Reports,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10628120/,PMC10628120
Multidrug-resistant Acinetobacter pittii is adapting to and exhibiting potential succession aboard the International Space Station,Braden T Tierney; Nitin K Singh; Anna C Simpson; Andrea M Hujer; Robert A Bonomo; Christopher E Mason; Kasthuri Venkateswaran,Microbiome,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9743659/,PMC9743659
Genomic analysis reveals the presence of emerging pathogenic Klebsiella lineages aboard the International Space Station,Georgios Miliotis; Francesca McDonagh; Nitin Kumar Singh; Louise O'Connor; Alma Tuohy; Dearbháile Morris; Kasthuri Venkateswaran,Microbiology Spectrum,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10715203/,PMC10715203
"Genomic, functional, and metabolic enhancements in multidrug-resistant Enterobacter bugandensis facilitating its persistence and succession in the International Space Station",Pratyay Sengupta; Shobhan Karthick Muthamilselvi Sivabalan; Nitin Kumar Singh; Karthik Raman; Kasthuri Venkateswaran,Microbiome,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10960378/,PMC10960378
Spatial regulation of a common precursor from two distinct genes generates metabolite diversity,Chun-Jun Guo; Wei-Wen Sun; Kenneth S Bruno; Berl R Oakley; Nancy P Keller; Clay C C Wang,Chemical Science,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5523082/,PMC5523082
Adaptation to space conditions of novel bacterial species isolated from the International Space Station revealed by functional gene annotations and comparative genome analysis,Lukasz M Szydlowski; Alper A Bulbul; Anna C Simpson; Deniz E Kaya; Nitin K Singh; Ugur O Sezerman; Paweł P Łabaj; Tomasz Kosciolek; Kasthuri Venkateswaran,Microbiome,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11451251/,PMC11451251
Cortical Thinning and Structural Bone Changes in Non-human Primates Following Single Fraction Whole Chest Radiation,Michael Farris; Emory R McTyre; Catherine Okoukoni; Greg Dugan; Brendan J Johnson; William Blackstock; Michael T Munley; J Daniel Bourland; J Mark Cline; Jeffrey S Willey,Radiation research,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6036641/,PMC6036641
THE INDIVIDUAL AND COMBINED EFFECTS OF SPACEFLIGHT RADIATION AND MICROGRAVITY ON BIOLOGIC SYSTEMS AND FUNCTIONAL OUTCOMES,Jeffrey S Willey; Richard A Britten; Elizabeth Blaber; Candice GT Tahimic; Jeffrey Chancellor; Marie Mortreux; Larry D Sanford; Angela J Kubik; Michael D Delp; Xiao Wen Mao,"Journal of environmental science and health. Part C, Toxicology and carcinogenesis",2021,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8274610/,PMC8274610
Knee and Hip Joint Cartilage Damage from Combined Spaceflight Hazards of Low-Dose Radiation Less than 1 Gy and Prolonged Hindlimb Unloading,Andy T Kwok; Joseph E Moore; Samuel Rosas; Bethany A Kerr; Rachel N Andrews; Callistus M Nguyen; Jingyun Lee; Cristina M Furdui; Boyce E Collins; Michael T Munley; Jeffrey S Willey,Radiation research,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6599637/,PMC6599637
Spaceflight and hind limb unloading induces an arthritic phenotype in knee articular cartilage and menisci of rodents,Andy T Kwok; Nequesha S Mohamed; Johannes F Plate; Raghunatha R Yammani; Samuel Rosas; Ted A Bateman; Eric Livingston; Joseph E Moore; Bethany A Kerr; Jingyun Lee; Cristina M Furdui; Li Tan; Mary L Bouxsein; Virginia L Ferguson; Louis S Stodieck; David C Zawieja; Michael D Delp; Xiao W Mao; Jeffrey S Willey,Scientific Reports,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8131644/,PMC8131644
αKlotho decreases after reduced weight-bearing from both spaceflight and hindlimb unloading,Jeffrey S Willey; Serena Aunon-Chancellor; Lauren A Miles; Joseph E Moore; Xiao W Mao; Robert W Wallace; Matthew C Foy,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9163032/,PMC9163032
Recent advances in the genome mining of Aspergillus secondary metabolites (covering 2012–2018),Jillian Romsdahl; Clay C C Wang,MedChemComm,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6590338/,PMC6590338
Prolonged Exposure to Particulate Chromate Inhibits RAD51 Nuclear Import Mediator Proteins,"Cynthia L Browning; John Pierce Wise, Sr",Toxicology and applied pharmacology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5568470/,PMC5568470
"Transcriptomics, NF-κB Pathway, and Their Potential Spaceflight-Related Health Consequences",Ye Zhang; Maria Moreno-Villanueva; Stephanie Krieger; Govindarajan T Ramesh; Srujana Neelam; Honglu Wu,International Journal of Molecular Sciences,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5485990/,PMC5485990
Transcriptome and proteome responses in RNAlater preserved tissue of Arabidopsis thaliana,Colin P S Kruse; Proma Basu; Darron R Luesse; Sarah E Wyatt,PLoS ONE,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5397022/,PMC5397022
Interplay of space radiation and microgravity in DNA damage and DNA damage response,María Moreno-Villanueva; Michael Wong; Tao Lu; Ye Zhang; Honglu Wu,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460239/,PMC5460239
Spaceflight induces novel regulatory responses in Arabidopsis seedling as revealed by combined proteomic and transcriptomic analyses,Colin P S Kruse; Alexander D Meyers; Proma Basu; Sarahann Hutchinson; Darron R Luesse; Sarah E Wyatt,BMC Plant Biology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7251690/,PMC7251690
"Synergistic Effects of Weightlessness, Isoproterenol, and Radiation on DNA Damage Response and Cytokine Production in Immune Cells",Maria Moreno-Villanueva; Alan H Feiveson; Stephanie Krieger; AnneMarie Kay Brinda; Gudrun von Scheven; Alexander Bürkle; Brian Crucian; Honglu Wu,International Journal of Molecular Sciences,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6275019/,PMC6275019
Microbial applications for sustainable space exploration beyond low Earth orbit,Allison P Koehle; Stephanie L Brumwell; Emily P Seto; Anne M Lynch; Camilla Urbaniak,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10284894/,PMC10284894
"Draft genome sequence of Sphingomonas paucimobilis strain Sph5, isolated from tap water filtration membrane",Sara Koroli; Kristina Buss; Joy M Blain; Gautam Sai Nakka; Mina Hong; Robert JC McLean; Caroline M Plugge; Jiseon Yang,Microbiology Resource Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10793275/,PMC10793275
Overexpression of CupB5 activates alginate overproduction in Pseudomonas aeruginosa by a novel AlgW-dependent mechanism,Anna K de Regt; Yeshi Yin; T Ryan Withers; Xin Wang; Tania A Baker; Robert T Sauer; Hongwei D Yu,Molecular microbiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4116675/,PMC4116675
Designing a Novel Monitoring Approach for the Effects of Space Travel on Astronauts’ Health,Anurag Sakharkar; Jian Yang,Life,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9964234/,PMC9964234
Burn Injury-Associated MHCII+ Immune Cell Accumulation Around Lymphatic Vessels of the Mesentery and Increased Lymphatic Endothelial Permeability Are Blocked by Doxycycline Treatment,Walter E Cromer; Scott D Zawieja; Karen M Doersch; Hayden Stagg; Felicia Hunter; Binu Tharakan; Ed Childs; David C Zawieja,Lymphatic Research and Biology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5810432/,PMC5810432
Biofilm formation of Pseudomonas aeruginosa in spaceflight is minimized on lubricant impregnated surfaces,Pamela Flores; Samantha A McBride; Jonathan M Galazka; Kripa K Varanasi; Luis Zea,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10432549/,PMC10432549
"Simulated Micro-, Lunar, and Martian Gravities on Earth—Effects on Escherichia coli Growth, Phenotype, and Sensitivity to Antibiotics",Lily A Allen; Amir H Kalani; Frederico Estante; Aaron J Rosengren; Louis Stodieck; David Klaus; Luis Zea,Life,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9502502/,PMC9502502
Future space experiment platforms for astrobiology and astrochemistry research,Andreas Elsaesser; David J Burr; Paul Mabey; Riccardo Giovanni Urso; Daniela Billi; Charles Cockell; Hervé Cottin; Adrienne Kish; Natalie Leys; Jack J W A van Loon; Eva Mateo-Marti; Christine Moissl-Eichinger; Silvano Onofri; Richard C Quinn; Elke Rabbow; Petra Rettberg; Rosa de la Torre Noetzel; Klaus Slenzka; Antonio J Ricco; Jean-Pierre de Vera; Frances Westall,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10261121/,PMC10261121
The smallest space miners: principles of space biomining,Rosa Santomartino; Luis Zea; Charles S Cockell,Extremophiles,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8739323/,PMC8739323
Competitive Growth Assay of Mutagenized Chlamydomonas reinhardtii Compatible With the International Space Station Veggie Plant Growth Chamber,"Junya Zhang; Bárbara S F Müller; Kevin N Tyre; Hope L Hersh; Fang Bai; Ying Hu; Marcio F R Resende, Jr; Bala Rathinasabapathi; A Mark Settles",Frontiers in Plant Science,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7261848/,PMC7261848
Spatial Characterization of Microbial Communities on Multi-Species Leafy Greens Grown Simultaneously in the Vegetable Production Systems on the International Space Station,Mary E Hummerick; Christina L M Khodadad; Anirudha R Dixit; Lashelle E Spencer; Gretchen J Maldonado-Vasquez; Jennifer L Gooden; Cory J Spern; Jason A Fischer; Nicole Dufour; Raymond M Wheeler; Matthew W Romeyn; Trent M Smith; Gioia D Massa; Ye Zhang,Life,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8537831/,PMC8537831
Response of Arabidopsis thaliana and Mizuna Mustard Seeds to Simulated Space Radiation Exposures,Ye Zhang; Jeffrey T Richards; Alan H Feiveson; Stephanie E Richards; Srujana Neelam; Thomas W Dreschel; Ianik Plante; Megumi Hada; Honglu Wu; Gioia D Massa; Grace L Douglas; Howard G Levine,Life,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8879990/,PMC8879990
Editorial: Revisiting the limits of plant life - plant adaptations to extreme terrestrial environments relating to astrobiology and space biology,Agata K Zupanska; Carmen Arena; Gustavo E Zuñiga; Angelica Casanova-Katny; Johanna D Turnbull; León A Bravo; Patricio Ramos; Hang Sun; Vladimir V Shishov,Frontiers in Plant Science,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10472590/,PMC10472590
Metagenomic interrogation of urban Superfund site reveals antimicrobial resistance reservoir and bioremediation potential,Sergios-Orestis Kolokotronis; Chandrima Bhattacharya; Rupobrata Panja; Ian Quate; Matthew Seibert; Ellen Jorgensen; Christopher E Mason; Elizabeth M Hénaff,Journal of Applied Microbiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11999716/,PMC11999716
"In situ monitoring of barrier function on-chip via automated, non-invasive luminescence sensing",Bryan G Schellberg; Abigail N Koppes; Ryan A Koppes,Lab on a Chip,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11969330/,PMC11969330
Effects of Space Flight on Inflammasome Activation in the Brain of Mice,Upal Roy; Roey Hadad; Angel A Rodriguez; Alen Saju; Deepa Roy; Mario Gil; Robert W Keane; Ryan T Scott; Xiao W Mao; Juan Pablo de Rivero Vaccari,Cells,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11941215/,PMC11941215
37-Day microgravity exposure in 16-Week female C57BL/6J mice is associated with bone loss specific to weight-bearing skeletal sites,Rukmani Cahill; Elizabeth A Blaber; Cassandra M Juran; Margareth Cheng-Campbell; Joshua S Alwood; Yasaman Shirazi-Fard; Eduardo A C Almeida,PLOS One,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11940681/,PMC11940681
Immunization induces inflammation in the mouse heart during spaceflight,Alicia L Veliz; Lorelei Hughes; Delia Carrillo; Michael J Pecaut; Mary Kearns-Jonker,BMC Genomics,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11892206/,PMC11892206
